RMS_X,RMS_Y,RMS_Z,PP_X,PP_Y,PP_Z,KURTOSIS_X,KURTOSIS_Y,KURTOSIS_Z,F1_X,F1_Y,F1_Z,M1_X,M1_Y,M1_Z,F2_X,F2_Y,F2_Z,M2_X,M2_Y,M2_Z,F3_X,F3_Y,F3_Z,M3_X,M3_Y,M3_Z,F4_X,F4_Y,F4_Z,M4_X,M4_Y,M4_Z,F5_X,F5_Y,F5_Z,M5_X,M5_Y,M5_Z,F6_X,F6_Y,F6_Z,M6_X,M6_Y,M6_Z,F7_X,F7_Y,F7_Z,M7_X,M7_Y,M7_Z,F8_X,F8_Y,F8_Z,M8_X,M8_Y,M8_Z,Label
1.52,0.95,2.02,6.49,5.59,8.26,-1.12,-0.36,-1.21,28,119,28,-3.92,-11.27,-1.52,57,28,86,-19.93,-13.58,-18.96,119,145,52,-22.9,-17.72,-21.45,145,57,57,-25.98,-17.78,-22.02,32,86,32,-26.76,-20.05,-23.45,299,22,299,-27.4,-21.49,-23.98,378,133,116,-29.27,-22.37,-25.35,318,52,105,-29.55,-26.14,-25.99,5
1.59,0.93,2.17,6.8,5.45,8.8,-1.09,-0.22,-1.17,28,119,28,-3.43,-13.1,-0.78,57,57,57,-17.16,-14.35,-13.65,357,28,86,-24.72,-14.4,-19.38,119,144,34,-24.97,-18.61,-23.04,299,86,22,-25.04,-18.96,-23.14,144,21,52,-26.99,-22.25,-24.17,35,139,299,-29.71,-22.93,-24.47,40,148,119,-29.76,-22.97,-24.68,5
1.58,0.95,2.05,7.35,6.11,9.61,-1.09,-0.11,-1.03,28,119,28,-3.44,-11.49,-1.41,57,28,57,-17.99,-15.56,-16.87,119,145,86,-22.85,-17.42,-17.62,299,57,22,-24.52,-17.44,-20.01,357,21,299,-24.82,-20.38,-21.74,35,86,105,-26.71,-20.82,-24.43,47,105,115,-27.49,-22.78,-24.53,145,137,119,-27.62,-24.32,-26.09,5
1.66,0.88,2.17,7.17,5.29,8.58,-1.21,-0.42,-1.18,28,119,28,-2.9,-12.51,-0.65,57,28,57,-21.45,-15.44,-16.68,378,145,86,-24.15,-17.59,-18.7,119,57,24,-24.71,-17.72,-20.12,299,86,299,-24.73,-19.77,-24.68,38,103,378,-24.97,-22.53,-25.94,145,21,47,-26.46,-23.03,-25.96,42,136,116,-27.79,-23.11,-26,5
1.66,0.94,2.05,7.22,5.43,9.61,-1.1,-0.41,-1.01,28,119,28,-2.9,-11.75,-1.48,57,28,57,-16.18,-15.01,-15.5,119,57,86,-23.27,-15.64,-18.15,299,145,299,-24.85,-20.47,-22.81,378,86,22,-25.55,-20.9,-23.64,357,135,190,-27.24,-23.61,-25.51,328,148,40,-27.89,-23.75,-25.9,145,40,119,-29.72,-26.59,-26.38,5
1.61,0.88,2.07,6.75,5.45,10.6,-1.18,-0.13,-0.94,28,119,28,-3.06,-14.15,-1.63,57,57,57,-18.27,-14.95,-15.17,299,28,86,-24.63,-15.46,-19.29,119,86,24,-24.95,-18.9,-21.62,376,148,299,-26.32,-19.52,-23.29,38,105,44,-28.2,-23.02,-25.17,328,139,119,-28.41,-25.83,-25.22,145,133,328,-29.01,-25.96,-25.37,5
1.54,0.93,2,6.96,5.51,9.25,-1.03,-0.07,-1.08,28,119,28,-3.59,-12.9,-1.71,57,28,57,-18.06,-14.32,-17.09,119,57,86,-24.68,-15.5,-18.9,299,86,115,-25.45,-21.57,-22.84,378,145,299,-26.49,-22.14,-23.11,357,21,53,-26.73,-22.78,-23.42,48,137,34,-27.6,-23.07,-23.81,385,148,48,-28.88,-23.67,-26.32,5
1.58,0.95,2.11,6.37,5.04,9.09,-1.21,-0.36,-1.08,28,119,28,-3.43,-11.25,-1.36,57,57,57,-17.19,-15.08,-14.81,119,28,86,-22.16,-16.09,-18.92,299,86,299,-24.53,-19.8,-24.76,374,148,116,-27.14,-20.37,-25.57,385,21,374,-27.23,-21.68,-25.79,357,103,111,-27.29,-26.81,-26.01,22,135,103,-28.17,-27.03,-26.98,5
1.58,0.88,2.04,6.93,5.53,9.32,-1.1,-0.04,-1.02,28,28,28,-3.47,-13.63,-1.56,57,119,57,-18.5,-14.05,-15.64,299,57,86,-24.35,-16.22,-17.93,119,22,299,-26.31,-17.53,-22.2,378,145,103,-26.73,-18.93,-24.83,328,86,115,-27.32,-19.82,-25.38,145,133,44,-28.45,-22.73,-25.87,357,103,119,-30.45,-23.5,-26.28,5
1.56,1,2.06,6.05,5.41,8.11,-1.17,-0.52,-1.11,28,119,28,-3.33,-11.63,-1.26,57,28,57,-17.42,-13.78,-14.83,119,57,86,-22.99,-15.13,-18.52,299,148,52,-25.33,-19.23,-21.12,148,139,103,-27.56,-20.18,-21.98,357,86,299,-27.76,-20.43,-23.33,23,103,48,-28,-21.56,-24.08,376,21,22,-28.4,-22.12,-24.62,5
1.59,0.88,2.2,6.74,5.26,11.48,-1.14,-0.31,-0.91,28,119,28,-3.35,-14.03,-0.77,57,28,57,-16.31,-15.76,-14.5,299,57,103,-24.07,-17.46,-19.52,357,145,86,-25.05,-20.34,-19.66,119,103,40,-27.14,-20.6,-21.49,380,86,52,-27.94,-22.54,-23.76,49,23,116,-28.69,-22.7,-24.45,38,133,119,-28.94,-23.35,-25.34,5
1.7,0.97,2.16,7.69,5.76,9.73,-1.12,-0.36,-1.15,28,119,28,-2.7,-11.68,-0.75,57,28,57,-18.07,-15.13,-15.5,119,57,86,-23.45,-15.52,-18.05,299,145,23,-24.82,-18.19,-20.78,145,21,299,-27.51,-19.97,-22.83,385,86,51,-27.94,-20.8,-23.84,328,115,189,-27.98,-22.81,-24.21,45,139,115,-28.71,-25.66,-25.04,5
1.61,0.93,2.07,6.24,6.02,9.15,-1.21,-0.26,-1.06,28,119,28,-3.15,-12.65,-1.28,57,28,57,-17.23,-12.97,-15.19,119,21,86,-24.57,-14.66,-18.66,299,57,23,-25.92,-15.26,-21.07,357,145,21,-26.69,-18.18,-23.31,145,135,299,-26.85,-19.9,-25.75,378,86,185,-28.6,-21.13,-26.75,371,139,328,-29.76,-23.88,-26.76,5
1.6,0.94,2.15,6.63,5.56,9.83,-1.17,-0.37,-0.94,28,119,28,-3.21,-11.66,-1.09,57,28,57,-18.91,-15.29,-15.01,119,57,86,-22.82,-15.65,-18.95,357,145,299,-25.34,-18.79,-23.07,299,86,115,-25.9,-20.56,-23.62,371,115,49,-28.13,-21.23,-24.54,144,105,105,-28.42,-24.3,-25.36,376,131,34,-29.16,-26.6,-25.73,5
1.64,0.87,2.09,7.03,5.26,9.58,-1.19,-0.18,-1.05,28,28,28,-2.88,-13.46,-1.08,57,119,57,-19.09,-13.65,-16.24,299,21,86,-24.01,-15.43,-18.77,119,57,40,-25.41,-16.46,-21.81,49,86,119,-26.98,-19.5,-23.39,148,145,49,-29.73,-20.33,-23.48,328,148,299,-30,-21.89,-23.64,357,133,23,-30.09,-23.88,-24.75,5
1.61,0.94,2.06,6.67,6.21,9.27,-1.16,-0.03,-1.15,28,119,28,-3.07,-12,-1.35,57,28,57,-18.67,-14.88,-16,299,21,86,-23.75,-15.18,-18.14,119,57,299,-24.09,-16.71,-21.26,357,145,115,-25.73,-17.72,-22.65,145,86,192,-26.99,-21.34,-23.63,328,115,61,-27.92,-21.49,-24.36,380,137,51,-29.39,-21.52,-24.99,5
1.56,0.91,2.03,6.39,5.09,8.57,-1.18,-0.29,-1.14,28,119,28,-3.33,-13.8,-1.19,57,28,57,-18.29,-14.06,-14.47,119,57,86,-24.85,-16.58,-19.11,22,144,52,-26.32,-19.3,-21.75,299,86,116,-27.22,-20.6,-23.21,357,136,299,-27.73,-21.73,-23.74,144,105,39,-28.54,-23.84,-25.62,378,112,105,-28.56,-25.66,-25.69,5
1.59,0.95,2.17,6.85,5.21,9.9,-1.14,-0.39,-0.93,28,119,28,-3.19,-12.07,-0.82,57,57,57,-17.86,-15.05,-14.3,119,28,86,-23.96,-15.98,-19.08,299,145,52,-25.16,-16.85,-21.31,145,86,299,-27.49,-19.71,-22.79,376,135,115,-27.52,-22.24,-22.9,22,22,328,-28.07,-22.39,-24.42,385,32,34,-29.26,-25.96,-25.21,5
1.63,0.96,2.06,7.29,5.17,8.55,-1.11,-0.49,-1.17,28,119,28,-3.13,-11.59,-1.21,57,28,57,-16.2,-13.88,-15.56,357,57,86,-23.9,-14.12,-19.01,119,21,115,-24.36,-15.07,-22.72,299,145,299,-25.49,-19.29,-25.02,24,86,51,-25.9,-21.22,-25.8,145,140,328,-28.61,-25.67,-25.9,42,105,39,-29.07,-26.19,-25.99,5
1.74,0.85,2.27,7.89,5.13,8.95,-1.17,-0.2,-1.19,28,119,28,-2.4,-14.66,-0.31,57,57,57,-19.19,-14.8,-14.39,299,28,86,-24.26,-16.24,-17.51,376,21,299,-26.22,-17.79,-22.64,34,145,376,-27.6,-18.87,-24.86,119,86,191,-27.63,-21.26,-26.19,49,105,105,-27.79,-25.06,-26.45,145,132,115,-28.13,-26.41,-26.54,5
1.63,1.02,2.2,6.75,5.52,8.81,-1.15,-0.17,-1.26,28,119,28,-3.13,-11.14,-0.6,57,57,57,-17.95,-14.29,-14.35,119,28,86,-22.12,-14.79,-17.53,23,144,51,-25.21,-17.13,-21.55,299,21,299,-25.82,-18.15,-22,357,148,115,-27.11,-19.76,-24.64,144,86,23,-27.2,-20.9,-25.27,328,133,102,-28.4,-21.89,-26.06,5
1.61,0.9,1.99,7.81,5.03,9.02,-0.99,-0.36,-1.06,28,28,28,-3.28,-13.37,-1.97,57,119,57,-18.86,-13.54,-17.02,144,145,86,-24.64,-16,-19.23,40,57,52,-24.68,-16.79,-21.66,22,135,47,-24.72,-21.3,-23.19,119,86,191,-25.1,-21.43,-24.84,299,21,299,-25.31,-22.91,-25.44,357,103,112,-25.33,-25.05,-26.12,5
1.6,0.95,2.05,6.88,5.89,8.96,-1.16,0.05,-1.14,28,119,28,-3.16,-12.65,-1.5,57,28,57,-18.3,-14.26,-13.67,119,57,86,-23.91,-14.3,-19.12,297,22,191,-25.72,-17.4,-22.15,376,144,103,-26.69,-18.83,-23.29,23,86,328,-27.46,-19.82,-24.55,328,133,115,-27.5,-20.61,-25.18,357,103,22,-28.46,-20.7,-25.39,5
1.55,0.85,1.96,6.35,4.92,8.46,-1.2,-0.27,-1.12,28,119,28,-3.57,-13.04,-1.93,57,28,57,-17.9,-13.21,-17.7,119,57,86,-24.91,-15.71,-19.1,299,21,22,-25.61,-17.08,-21.53,376,86,119,-26.86,-20.62,-22.95,380,144,47,-27.61,-21.7,-25.09,24,148,103,-29.4,-22.94,-25.59,38,133,34,-30.16,-26.62,-26.27,5
1.59,0.91,2.06,7.27,5.19,9.36,-1.08,-0.24,-1.12,28,119,28,-3.32,-12.35,-1.34,57,28,57,-20.1,-12.58,-16.88,357,57,86,-23.36,-16.68,-19.45,299,21,299,-23.94,-18.31,-22.69,119,145,103,-24.17,-19.7,-23.28,22,103,52,-27.15,-21.6,-23.37,36,86,116,-28.35,-21.7,-24.2,51,148,357,-28.42,-21.72,-26.4,5
1.64,0.88,2.15,6.91,5.67,9.29,-1.13,0.22,-1.17,28,119,28,-3.05,-14.59,-0.84,57,21,57,-18.31,-14.88,-16.42,299,28,86,-25.64,-15.34,-18.83,119,57,116,-26.79,-17.04,-23.66,378,86,103,-27.02,-20.43,-23.77,34,145,299,-27.89,-21.27,-24.19,328,133,190,-28.03,-22.65,-24.68,38,111,111,-28.13,-24.35,-25.38,5
1.68,0.92,2.14,7.03,5.71,9.08,-1.18,-0.2,-1.14,28,119,28,-2.92,-12.83,-1.15,57,28,57,-17.02,-13.1,-13.74,299,57,86,-24.45,-14.87,-18.68,119,21,299,-25.43,-17.03,-22.15,21,145,24,-25.58,-19.1,-23.87,328,105,116,-28.23,-22.33,-24.48,44,86,105,-28.64,-23.07,-24.51,48,137,40,-29.43,-25.65,-26.11,5
1.59,0.96,2.1,6.45,5.56,9.71,-1.14,-0.21,-0.92,28,119,28,-3.46,-12.2,-1.31,57,28,57,-19.62,-13.6,-15.09,119,57,86,-23.55,-15.73,-18.59,299,145,51,-24.49,-19.83,-19.8,357,87,299,-24.55,-21.07,-22.04,328,39,21,-26.63,-21.53,-22.25,40,51,39,-26.92,-22.81,-23.06,378,105,178,-26.99,-23.66,-24.35,5
1.63,0.9,2.12,7.58,5.35,8.99,-1.15,-0.1,-1.19,28,119,28,-3.2,-13.82,-0.97,57,145,57,-19.43,-16.12,-17.65,119,28,86,-24.52,-16.64,-19.37,299,57,299,-24.77,-17.65,-22.76,328,86,52,-25.62,-20.23,-23.1,144,21,116,-26.63,-20.65,-23.31,378,137,103,-28.4,-23.96,-25.33,320,105,34,-29.47,-24.18,-25.86,5
1.64,1.01,2.12,6.6,7.55,8.9,-1.23,-0.05,-1.14,28,119,28,-2.85,-10.9,-1,57,57,57,-18.52,-15.11,-14.01,119,28,86,-22.63,-17.21,-17.7,299,148,52,-23.94,-19.29,-20.83,148,139,116,-27.58,-20.14,-22.4,38,135,177,-28.57,-20.69,-23.9,378,86,299,-28.9,-21.01,-24.36,139,21,378,-29.85,-21.48,-26.46,5
1.63,0.85,2.07,7.97,5.06,9.11,-1.05,-0.07,-1.07,28,28,28,-3.06,-14.12,-1.05,57,119,57,-17.46,-14.34,-15.56,47,57,86,-24.06,-14.65,-19.18,21,135,51,-24.73,-20.36,-21.99,299,145,34,-25.2,-20.9,-23.53,119,86,105,-26.67,-21.51,-24.15,357,105,115,-27.37,-23.61,-24.57,145,139,21,-28.56,-23.7,-24.77,5
1.67,0.95,2.12,7.12,5.06,10,-1.15,-0.4,-1.01,28,119,28,-2.87,-11.71,-0.96,57,28,59,-19.66,-13.7,-18.69,119,57,86,-22.53,-18.05,-21.2,378,145,52,-25.2,-18.12,-21.2,144,21,36,-26.37,-21.64,-21.39,328,86,103,-26.7,-21.65,-23.97,299,148,116,-27.22,-22.63,-24.88,45,103,95,-29.46,-23.17,-24.97,5
1.54,0.86,2.06,6.62,5,9.29,-1.11,-0.31,-0.96,28,119,28,-3.62,-13.03,-1.56,57,28,57,-17.5,-13.85,-16.15,21,57,86,-23.38,-17.95,-18.05,119,86,22,-24.76,-19.56,-19.6,299,148,34,-26.48,-21.88,-21.28,38,145,115,-26.7,-22.91,-21.48,357,102,299,-27.37,-24.2,-22.22,328,135,51,-28.47,-25.75,-22.52,5
1.63,0.87,2.14,7.41,4.93,8.96,-1.07,-0.26,-1.1,28,119,28,-3.05,-12.53,-1.14,57,28,57,-17.66,-15.26,-14.72,119,57,86,-23.55,-16.39,-17.81,357,148,299,-24.53,-20.63,-22.34,299,86,21,-25.04,-21.43,-23.92,328,22,40,-28.82,-22.02,-24.53,148,112,116,-28.9,-24.05,-25.15,380,135,119,-28.94,-25,-26.12,5
1.64,0.9,2.1,6.81,5.06,8.72,-1.13,-0.21,-1.18,28,119,28,-3.16,-13.94,-1.04,57,28,57,-17.12,-15.23,-14.71,22,57,86,-23.22,-15.67,-18.15,299,148,21,-25.31,-20.39,-20.25,378,139,35,-25.74,-20.48,-22.01,119,86,116,-26.03,-22.06,-22.5,148,102,119,-28.97,-23.85,-23.3,34,22,52,-29.01,-25.6,-24.4,5
1.71,0.89,2.18,8.79,5.13,10.02,-1.02,-0.25,-1.1,28,119,28,-2.93,-13.57,-0.67,57,28,57,-16.86,-13.7,-15.02,119,57,86,-24.98,-15.54,-18.17,357,145,119,-25.5,-19.36,-22.82,42,21,105,-27.46,-20.13,-23.17,38,105,191,-28.34,-20.41,-24.23,145,148,177,-28.66,-22.86,-25.15,374,86,39,-28.88,-23,-25.81,5
1.6,0.8,2.13,6.62,5.03,8.72,-1.22,-0.25,-1.13,28,119,28,-3.31,-13.45,-1.14,57,28,57,-19.03,-15.33,-14.93,119,57,86,-24.53,-15.95,-19.11,22,21,115,-25.72,-17.43,-24.4,299,145,299,-26.25,-20.43,-25.08,38,86,39,-26.77,-21.72,-25.59,145,148,178,-29.06,-24.28,-25.8,357,110,119,-29.13,-26.78,-26.22,5
1.53,0.86,2,6.21,4.46,9.32,-1.22,-0.48,-0.96,28,28,28,-3.53,-12.89,-2.01,57,119,57,-18.1,-13.95,-17.12,119,57,86,-25.27,-16.19,-18.9,299,145,36,-26.97,-19.12,-22.67,22,86,44,-27.53,-19.69,-24.52,145,148,105,-27.65,-23.98,-24.61,374,135,178,-28.61,-25.39,-24.82,47,131,119,-28.96,-25.68,-25.51,5
1.65,0.88,2.09,6.95,4.66,8.7,-1.19,-0.51,-1.18,28,119,28,-2.89,-12.08,-1,57,28,59,-17.91,-15.31,-19.34,119,57,86,-23.85,-17.55,-19.59,357,148,299,-24.69,-19.64,-22.23,328,86,23,-25.73,-20.8,-22.36,299,144,177,-25.89,-21.02,-23.05,148,102,39,-27.36,-25.27,-24.39,22,22,116,-27.73,-25.54,-25.08,5
1.61,0.84,2.04,6.48,5.34,8.9,-1.19,0.07,-1.12,28,28,28,-3.26,-14.89,-1.57,57,119,57,-18.83,-15.15,-15.33,119,57,86,-26.33,-16.54,-19.88,299,22,23,-26.47,-18.22,-20.69,328,135,299,-26.87,-19.87,-22.88,357,145,119,-27.42,-20.87,-24.22,376,86,39,-27.53,-21.1,-24.5,35,148,45,-28.11,-21.16,-24.62,5
1.71,0.99,2.13,7.98,5.09,9.31,-1.05,-0.38,-1.13,28,119,28,-2.81,-11.63,-1.05,57,28,57,-17.16,-14.58,-15.55,119,57,86,-23.34,-15.54,-17.89,299,148,23,-23.81,-18.94,-20.82,34,22,115,-23.91,-19,-22.9,148,86,43,-27.06,-19.23,-23.04,48,102,299,-27.78,-21.82,-23.1,189,141,178,-29.12,-23.5,-23.42,5
1.67,0.91,2.16,7.48,5.52,10.29,-1.01,-0.18,-1.05,28,28,28,-3.04,-13.49,-1.38,57,119,57,-18.12,-13.89,-14.19,23,57,86,-22.71,-14.52,-17.92,357,21,22,-23,-16.58,-19.62,119,145,116,-25.1,-17.45,-21.4,297,137,51,-26.54,-21.85,-22.57,145,86,299,-27.62,-22,-23.16,328,108,45,-28.06,-26.7,-24.04,5
1.55,0.9,2.05,6.69,5.63,8.53,-1.1,-0.37,-1.15,28,119,28,-3.63,-12.4,-1.33,57,28,57,-17.3,-14.51,-17.65,119,57,86,-23.97,-17.38,-18.64,299,145,22,-26.44,-19.78,-23.69,145,139,115,-28.26,-20.51,-23.77,49,86,186,-28.51,-21.08,-25.22,357,34,299,-28.98,-24.32,-25.61,139,112,39,-30.02,-26,-25.84,5
1.64,0.9,2.09,6.87,5.28,8.71,-1.2,-0.27,-1.13,28,119,28,-2.85,-13.55,-1.42,57,28,57,-17.38,-14.29,-14.52,299,57,86,-24.77,-14.34,-18.5,119,145,21,-24.86,-18.85,-19.04,378,86,45,-27.11,-20.2,-22.83,145,148,103,-27.75,-22.16,-24.27,380,103,34,-28.27,-22.83,-24.57,318,21,185,-29.34,-24.75,-25.85,5
1.65,0.95,2.15,7.11,5.53,9.68,-1.1,-0.1,-1.12,28,119,28,-3,-12.1,-0.57,57,28,57,-17.98,-15.17,-15.73,357,57,86,-22.81,-15.78,-18.76,299,21,328,-23.95,-17.65,-22.99,119,115,299,-23.99,-19.39,-23.76,144,144,115,-27.98,-19.49,-24.43,318,86,357,-28.85,-19.93,-25.78,328,140,61,-29.22,-23.06,-26.45,5
1.61,0.87,2.01,7.13,5.41,8.51,-1.19,-0.31,-1.13,28,119,28,-3.05,-13.85,-1.58,57,28,57,-17.98,-13.87,-15.94,299,57,86,-25.78,-15.5,-19.4,119,21,111,-26.47,-18.97,-21.74,148,102,51,-29.45,-19.6,-22.97,328,115,102,-29.81,-19.8,-23.29,44,145,116,-30.18,-20.47,-24.33,366,86,299,-30.36,-22.34,-24.59,5
1.6,0.93,2.04,7.04,4.8,9.03,-1.16,-0.56,-0.94,28,119,28,-3.11,-12.46,-1.87,57,28,57,-17.65,-14.48,-14.13,299,57,86,-24.25,-15.67,-18.82,357,148,102,-24.8,-20.45,-23.32,119,21,52,-24.84,-21.11,-23.72,385,102,299,-28.29,-21.17,-23.87,148,86,116,-28.73,-21.43,-24.34,39,299,328,-29.03,-26.07,-24.9,5
1.57,0.93,2.15,6.59,4.89,8.91,-1.21,-0.34,-1.14,28,119,28,-3.49,-12.05,-0.94,57,28,57,-19.29,-14.13,-15.04,119,57,86,-24.02,-15.61,-18.45,357,145,21,-25.45,-19.07,-19.36,378,86,115,-25.54,-21.92,-23.39,299,139,32,-27.3,-21.93,-23.43,328,21,102,-28.52,-22.46,-24.23,42,102,119,-28.55,-23.93,-24.86,5
1.62,0.91,2.1,7.13,4.66,8.64,-1.18,-0.39,-1.21,28,119,28,-3.06,-14.21,-1.1,57,28,57,-18.38,-14.22,-15.66,119,57,86,-25.66,-15.7,-17.72,376,145,52,-26.16,-18.29,-20.95,23,148,23,-26.2,-20.77,-21.35,299,86,115,-26.82,-21.09,-21.38,38,136,299,-26.97,-23.62,-25.01,144,21,328,-27.87,-24.78,-25.54,5
1.69,1,2.26,7.32,5.51,10.32,-1.14,-0.26,-1.11,28,119,28,-2.67,-12.03,-0.5,57,57,57,-18.9,-13.33,-13.06,21,28,86,-22.58,-14.55,-17.03,119,145,44,-23.46,-19.05,-22.95,299,21,61,-26.91,-20.8,-23.77,357,148,299,-27.63,-21,-24.1,44,86,119,-28.4,-22.81,-24.61,47,135,39,-28.41,-23.46,-25.65,5
1.64,0.78,2.18,7.33,4.55,9.43,-1.06,-0.1,-1.1,28,28,28,-3.1,-13.27,-1.09,57,119,57,-16.75,-14.82,-18.19,357,57,86,-24.66,-16.99,-18.89,119,21,299,-25.75,-19.37,-22.87,22,145,115,-25.82,-19.38,-23.52,299,86,44,-26.53,-20.95,-23.68,378,148,119,-26.72,-21.73,-24.55,35,106,51,-27.38,-25.09,-24.93,5
1.63,1,2.11,6.42,5.46,9.14,-1.24,-0.59,-1.12,28,119,28,-2.83,-11.07,-1.14,57,28,57,-19.54,-15.05,-14.3,119,57,86,-23.37,-15.26,-18.36,299,21,299,-25.51,-16.01,-23.36,34,145,115,-27.59,-18.57,-23.46,145,86,177,-27.67,-20.47,-24.51,177,133,52,-29.9,-23.12,-25.88,385,140,192,-30.11,-25,-26.08,5
1.74,0.9,2.18,7.14,4.82,11.11,-1.1,-0.49,-0.84,28,119,28,-2.68,-13.11,-1.19,57,57,57,-17.19,-15.02,-14.3,119,28,86,-24.68,-15.85,-18.36,299,21,115,-25.56,-19.02,-22.12,378,87,36,-26.75,-20.12,-22.37,44,144,42,-27.75,-20.95,-22.9,357,132,102,-29.31,-22.34,-24.84,328,136,177,-29.41,-22.66,-26.7,5
1.56,0.9,1.96,6.24,4.98,8.38,-1.23,-0.42,-1.17,28,119,28,-3.46,-12.22,-1.9,57,28,57,-18.55,-13.59,-19.5,119,57,86,-23.96,-18.82,-19.63,299,115,115,-25.27,-19.76,-22.18,22,86,299,-27.47,-20.41,-23.93,328,144,47,-27.85,-21.45,-24.32,47,106,23,-29.65,-22.77,-24.54,357,132,350,-29.96,-23.76,-25.15,5
1.56,0.92,2.12,6.34,5.55,9.31,-1.22,-0.3,-1.15,28,119,28,-3.35,-12.1,-1.1,57,28,57,-18.22,-15.33,-19.02,119,57,86,-24.42,-18.23,-19.21,299,148,103,-24.71,-18.58,-21.16,47,103,22,-27.26,-20.44,-22.59,22,135,299,-27.89,-21.35,-22.64,148,21,51,-28.02,-21.97,-23.48,328,86,36,-29.14,-22.04,-23.95,5
1.55,0.89,2.04,6.81,5.39,8.27,-1.08,-0.15,-1.22,28,28,28,-3.63,-12.52,-1.41,57,119,57,-18.51,-12.65,-16.25,119,57,86,-24.16,-16.06,-19.78,23,22,299,-24.71,-20.11,-22.44,357,86,115,-25.86,-20.66,-22.54,299,148,24,-26.01,-21.01,-22.7,45,133,328,-28.81,-23.5,-23.8,378,102,47,-29.14,-25.32,-24.09,5
1.58,0.87,2.29,6.64,5.01,9.87,-1.22,-0.06,-1.15,28,119,28,-3.25,-14.02,-0.36,57,28,57,-18.72,-14.87,-16.41,119,21,21,-25.84,-15.23,-19.07,145,145,87,-25.94,-17.01,-19.62,299,57,51,-26.07,-18.73,-22.85,357,137,191,-26.34,-20,-23.16,36,86,34,-29.18,-21.84,-23.75,191,148,102,-30.36,-23.6,-23.86,5
1.61,0.9,2,6.57,5.74,8.93,-1.2,-0.19,-1.12,28,28,28,-3.23,-12.58,-1.55,57,119,57,-20.3,-12.66,-18.86,119,86,86,-25.68,-18.95,-20.98,35,57,53,-26.85,-19.6,-23.71,68,144,21,-27.98,-20.54,-26.18,22,21,299,-28.77,-20.66,-26.25,376,139,119,-29.03,-21.56,-26.52,299,148,178,-29.53,-22.04,-27.18,5
1.65,0.97,2.01,7.8,5.96,8.98,-1.01,-0.47,-1.06,28,119,28,-3.38,-11.27,-1.72,57,28,59,-18.69,-14.77,-17.63,119,144,86,-23.41,-17.28,-19.85,357,57,116,-25.72,-18.2,-21.86,144,86,53,-26.64,-21.36,-24.59,299,21,191,-26.66,-24.18,-25.16,148,23,357,-26.92,-24.5,-26.47,23,133,299,-27.96,-27.51,-27.34,5
1.69,0.86,2.02,6.94,4.8,9.19,-1.18,-0.34,-1.04,28,119,28,-2.81,-14.25,-1.45,57,28,57,-18.66,-15.21,-15.02,299,57,86,-22.63,-15.89,-19.36,39,86,190,-24.02,-20.95,-23.15,378,145,116,-26.06,-22.03,-23.33,119,22,299,-26.07,-22.72,-23.4,328,135,119,-27.73,-23.14,-25.7,318,148,378,-28,-23.52,-25.97,5
1.56,0.95,2.1,6.71,4.94,8.58,-1.13,-0.57,-1.18,28,119,28,-3.43,-11.54,-1.16,57,28,57,-17.88,-13.63,-15.03,119,22,86,-23.2,-16.15,-19.16,299,57,115,-24.13,-17.2,-21.71,376,144,103,-26.59,-18,-23.46,144,148,51,-27.63,-20.47,-24.55,357,86,299,-27.87,-21.58,-25.57,148,103,119,-29.56,-21.67,-25.83,5
1.7,0.84,2.16,7.39,4.86,8.66,-1.11,-0.21,-1.22,28,119,28,-2.91,-13.94,-0.88,57,28,57,-18.13,-14.99,-17.45,328,57,86,-24.76,-16.71,-17.94,119,144,115,-25.02,-17.36,-22.44,299,86,23,-25.91,-21.41,-22.75,378,21,299,-26.68,-21.42,-22.89,357,148,52,-27.33,-23.42,-23.07,144,135,194,-27.73,-23.72,-25.32,5
1.56,0.93,2.09,6.47,5.91,8.56,-1.16,-0.11,-1.17,28,119,28,-3.42,-11.93,-1.18,57,28,57,-17.9,-15.15,-17.17,119,57,86,-23.4,-16.07,-20.3,299,21,24,-24.68,-17.07,-20.93,378,145,299,-26.17,-18.5,-22.88,328,86,116,-26.69,-21.54,-23.6,23,137,103,-27.86,-22.38,-25.36,145,148,44,-28.67,-23.14,-26.07,5
1.64,0.89,2.26,6.94,5.09,9.87,-1.17,-0.16,-1.17,28,119,28,-2.87,-13.61,-0.66,57,28,57,-17.41,-14.94,-16.98,299,57,86,-24.49,-15,-18.79,119,144,299,-25.78,-17.27,-22.35,145,21,22,-27.85,-20.96,-24.01,378,86,115,-28.42,-21.08,-24.72,328,135,53,-28.74,-22.03,-25.21,22,105,378,-29.1,-27.03,-25.88,5
1.71,0.93,2.09,8.06,5.04,9.39,-1.03,-0.37,-1.01,28,119,28,-2.73,-13.69,-1.3,57,28,57,-17.28,-14.71,-14.61,119,57,86,-23.83,-16.01,-19.21,144,21,103,-26.09,-19.43,-21.35,299,144,35,-26.61,-19.46,-23.81,357,86,119,-26.95,-19.77,-24.38,378,103,299,-27.08,-21.14,-25.51,328,135,24,-27.24,-25.15,-25.55,5
